id,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
953,... < 0 DM,21,no credits taken/all credits paid back duly,retraining,1188,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,car or other,39,none,rent,1,skilled employee/official,3 or more,no,no,bad
226,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,furniture/equipment,1516,500 <= ... < 1000 DM,1 <= ... < 4 yrs,< 20,none,< 1 yr,unknown / no property,43,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
375,... >= 200 DM / salary for at least 1 year,21,existing credits paid back duly till now,car (used),1591,... <  100 DM,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,34,none,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,no,no,good
470,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,repairs,1393,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,car or other,47,bank,rent,4-5,skilled employee/official,3 or more,yes (under customer name),no,good
842,... < 0 DM,18,all credits at this bank paid back duly,car (used),1928,unknown/no savings account,< 1 yr,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,31,none,rent,2-3,unskilled - resident,0 to 2,no,no,bad
855,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,car (used),1533,unknown/no savings account,< 1 yr,< 20,co-applicant,< 1 yr,car or other,43,none,rent,1,unskilled - resident,3 or more,no,no,bad
504,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,domestic appliances,2058,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,33,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
756,no checking account,15,delay in paying off in the past,others,950,unknown/no savings account,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,33,none,for free,2-3,skilled employee/official,3 or more,no,no,bad
112,no checking account,6,no credits taken/all credits paid back duly,car (used),428,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,< 1 yr,car or other,49,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
422,... < 0 DM,11,all credits at this bank paid back duly,others,1322,500 <= ... < 1000 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,40,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
420,no checking account,15,all credits at this bank paid back duly,car (used),1478,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,44,none,rent,2-3,skilled employee/official,3 or more,yes (under customer name),no,good
37,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,others,1495,unknown/no savings account,>= 7 yrs,< 20,none,< 1 yr,unknown / no property,38,none,rent,2-3,unskilled - resident,3 or more,no,no,good
298,... >= 200 DM / salary for at least 1 year,6,existing credits paid back duly till now,retraining,1743,... <  100 DM,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,unknown / no property,34,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
415,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,furniture/equipment,522,100 <= ... <  500 DM,>= 7 yrs,< 20,none,>= 7 yrs,car or other,42,none,rent,2-3,skilled employee/official,3 or more,yes (under customer name),no,good
151,0<= ... < 200 DM,12,critical account/other credits elsewhere,furniture/equipment,409,500 <= ... < 1000 DM,1 <= ... < 4 yrs,20 <= ... < 25,none,4 <= ... < 7 yrs,unknown / no property,42,none,for free,2-3,skilled employee/official,0 to 2,no,no,good
551,... < 0 DM,12,no credits taken/all credits paid back duly,others,2002,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,>= 7 yrs,car or other,30,none,for free,1,skilled employee/official,3 or more,yes (under customer name),no,good
932,no checking account,12,no credits taken/all credits paid back duly,others,1274,unknown/no savings account,< 1 yr,20 <= ... < 25,none,< 1 yr,unknown / no property,37,bank,rent,1,unskilled - resident,0 to 2,no,no,bad
349,no checking account,12,all credits at this bank paid back duly,others,2121,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,car or other,30,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
326,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,others,1287,500 <= ... < 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,37,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
124,... >= 200 DM / salary for at least 1 year,15,all credits at this bank paid back duly,furniture/equipment,1459,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,43,none,rent,1,unskilled - resident,0 to 2,no,no,good
280,0<= ... < 200 DM,9,no credits taken/all credits paid back duly,furniture/equipment,1126,... <  100 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,unknown / no property,49,none,rent,1,skilled employee/official,0 to 2,no,no,good
294,... < 0 DM,6,existing credits paid back duly till now,retraining,1449,... <  100 DM,>= 7 yrs,>= 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,31,bank,rent,2-3,skilled employee/official,3 or more,no,no,good
123,... < 0 DM,6,no credits taken/all credits paid back duly,furniture/equipment,2063,unknown/no savings account,< 1 yr,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,30,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
933,... < 0 DM,12,no credits taken/all credits paid back duly,others,1223,unknown/no savings account,>= 7 yrs,>= 35,none,< 1 yr,unknown / no property,46,none,for free,2-3,skilled employee/official,0 to 2,no,no,bad
907,no checking account,18,critical account/other credits elsewhere,car (used),1553,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,44,bank,rent,1,skilled employee/official,0 to 2,no,no,bad
736,... >= 200 DM / salary for at least 1 year,6,no credits taken/all credits paid back duly,radio/television,1338,100 <= ... <  500 DM,1 <= ... < 4 yrs,>= 35,none,>= 7 yrs,unknown / no property,62,none,rent,1,skilled employee/official,0 to 2,no,no,good
753,... < 0 DM,9,all credits at this bank paid back duly,repairs,1136,500 <= ... < 1000 DM,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,real estate,32,none,own,2-3,skilled employee/official,3 or more,no,no,bad
875,... < 0 DM,24,critical account/other credits elsewhere,repairs,1837,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,real estate,34,bank,own,1,unskilled - resident,0 to 2,no,no,bad
387,... < 0 DM,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,< 1 yr,car or other,30,none,rent,1,skilled employee/official,0 to 2,no,no,bad
973,0<= ... < 200 DM,18,no credits taken/all credits paid back duly,furniture/equipment,2100,unknown/no savings account,1 <= ... < 4 yrs,< 20,co-applicant,1 <= ... < 4 yrs,unknown / no property,37,none,rent,1,skilled employee/official,0 to 2,no,no,bad
510,no checking account,6,no credits taken/all credits paid back duly,others,1203,... <  100 DM,>= 7 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,car or other,43,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
608,no checking account,6,all credits at this bank paid back duly,others,609,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,car or other,37,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
672,... < 0 DM,18,no credits taken/all credits paid back duly,furniture/equipment,1301,unknown/no savings account,>= 7 yrs,< 20,guarantor,1 <= ... < 4 yrs,unknown / no property,32,none,rent,1,unskilled - resident,0 to 2,no,no,good
259,no checking account,10,no credits taken/all credits paid back duly,furniture/equipment,2315,unknown/no savings account,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,unknown / no property,52,none,rent,1,unskilled - resident,0 to 2,no,no,good
628,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,furniture/equipment,1582,500 <= ... < 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,46,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
